"Timestamp","What is your Rice Purity Test Score?","What is your sexuality?","What is your sex?","What gender do you identify with?","Are you transgender?","What is your age?","How would you define yourself politically?","Would you consider yourself religious?","How concerned are you about climate change?","Select the drugs below you think should be decriminalized:","Do you think the police service funding should be:","How many times a week do you masturbate?","How often do you have sex in a month?","Would you consider yourself ""sexually free""?","Would you describe yourself as a kinky person?","Do you think your parents be disappointed in you if they knew the details of your sex life?","How scared are you of catching STDs/STIs?","How scared are you of having/causing an unwanted pregnancy?","What is the highest education level you have completed OR are currently pursuing?","How many years have you lived apart from your parents?","What is your annual income?","Would you say you are a(n):","Would you consider yourself a healthy person?"
"2020/11/16 8:49:55 AM CST","51","Bisexual","Female","Male","Yes","28","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","2 - 4","I have had sex, but not recently, or not frequent enough to be monthly","Maybe","Yes","No","A little scared","Decently scared","Associate's Degree (2 year)","3 - 5","$10,001 - $30,000","Introvert","Maybe"
"2020/11/16 8:50:07 AM CST","95","Heterosexual","Male","Male","No","23","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","I have never had sex","No","No","I don't know","A little scared","A little scared","Bachelor's Degree (4 year)","1 - 2","$120,001 - $160,000","Introvert","Yes"
"2020/11/16 8:50:53 AM CST","43","Questioning","Female","Female","No","36","Left","No","Very concerned","Marijuana;Psychedelics","Lessened","0","9 - 15 times","Yes","No","No","Not at all scared","A little scared","Master's Degree","10+","$10,001 - $30,000","Ambivert","Maybe"
"2020/11/16 8:52:36 AM CST","51","Heterosexual","Female","Female","No","23","Left","No","Decently concerned","Marijuana;Psychedelics","Increased","2 - 4","3 - 8 times","Maybe","Yes","Yes","Decently scared","A little scared","Associate's Degree (2 year)","3 - 5","$10,001 - $30,000","Ambivert","Maybe"
"2020/11/16 8:54:21 AM CST","88","Bisexual","Female","Female","No","20","Left","No","Very concerned","Marijuana","Left the way it is","1","I have never had sex","No","No","No","A little scared","A little scared","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Introvert","Maybe"
"2020/11/16 8:54:49 AM CST","82","Heterosexual","Male","Male","No","22","Right","Yes","Somewhat concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","I have never had sex","Maybe","No","No","Somewhat scared","Somewhat scared","Bachelor's Degree (4 year)","3 - 5","$50,001 - $80,000","Introvert","Yes"
"2020/11/16 8:57:23 AM CST","35","Bisexual","Female","Female","No","21","Right","No","A little concerned","Marijuana","Left the way it is","5 - 7","9 - 15 times","Yes","Yes","Yes","Decently scared","Absolutely terrified","Bachelor's Degree (4 year)","3 - 5","$10,001 - $30,000","Ambivert","Maybe"
"2020/11/16 8:58:33 AM CST","10","Bisexual","Female","Female","No","29","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","1","I have had sex, but not recently, or not frequent enough to be monthly","Yes","Yes","No","Somewhat scared","Absolutely terrified","High School / GED Equivalent","10+","$30,001 - $50,000","Introvert","No"
"2020/11/16 8:59:05 AM CST","18","Heterosexual","Male","Male","No","21","Left","Yes","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","15 - 25 times","Yes","Yes","No","A little scared","A little scared","Bachelor's Degree (4 year)","1 - 2","$10,001 - $30,000","Extrovert","Yes"
"2020/11/16 8:59:40 AM CST","54","Heterosexual","Male","Male","No","21","Center","Yes","Very concerned","Marijuana","Left the way it is","2 - 4","3 - 8 times","No","No","Yes","Not at all scared","Decently scared","Doctoral Degree","3 - 5","$0 - $10,000","Introvert","Yes"
"2020/11/16 9:00:40 AM CST","92","Heterosexual","Male","Male","No","28","Right","No","A little concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Increased","7 - 10","I have never had sex","No","Yes","No","A little scared","Not Applicable","Doctoral Degree","10+","$30,001 - $50,000","Introvert","Yes"
"2020/11/16 9:02:10 AM CST","37","Heterosexual","Male","Male","No","28","Left","No","Decently concerned","Marijuana;Psychedelics","Lessened","2 - 4","I have had sex, but not recently, or not frequent enough to be monthly","Maybe","Yes","I don't know","A little scared","Decently scared","Bachelor's Degree (4 year)","6 - 10","$80,001 - $120,000","Introvert","Yes"
"2020/11/16 9:03:24 AM CST","86","Questioning","Male","Male","No","23","Center","No","Somewhat concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Increased","10+","I have never had sex","Yes","Yes","No","Decently scared","Very scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Yes"
"2020/11/16 9:03:25 AM CST","95","Heterosexual","Male","Male","No","23","Right","No","Somewhat concerned","I don't think any of these drugs should be decriminalized","Highly increased","0","I have never had sex","Yes","No","No","Somewhat scared","Decently scared","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Ambivert","Maybe"
"2020/11/16 9:04:47 AM CST","86","Heterosexual","Male","Male","No","18","Lib center","No","Decently concerned","Marijuana;Psychedelics","Increased","2 - 4","I have never had sex","Maybe","No","No","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$10,001 - $30,000","Ambivert","No"
"2020/11/16 9:05:06 AM CST","56","Heterosexual","Male","Male","No","20","Left","No","Very concerned","Marijuana;Psychedelics","Increased","2 - 4","9 - 15 times","Maybe","No","No","Not at all scared","A little scared","Bachelor's Degree (4 year)","3 - 5","$10,001 - $30,000","Introvert","Maybe"
"2020/11/16 9:06:48 AM CST","96","No label","Female","Non-binary","Maybe","17","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","0","I have never had sex","Maybe","No","No","Not at all scared","Not Applicable","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Maybe"
"2020/11/16 9:06:49 AM CST","47","Bisexual","Female","Female","No","26","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","1","3 - 8 times","Maybe","No","I don't know","A little scared","Somewhat scared","Bachelor's Degree (4 year)","6 - 10","$30,001 - $50,000","Ambivert","Maybe"
"2020/11/16 9:06:52 AM CST","31","Bisexual","Female","Non-binary","Maybe","25","Left","Yes","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","1","3 - 8 times","Maybe","No","I don't know","A little scared","Absolutely terrified","Master's Degree","3 - 5","$50,001 - $80,000","Ambivert","Yes"
"2020/11/16 9:08:07 AM CST","26","Heterosexual","Female","Female","No","27","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Left the way it is","1","I have had sex, but not recently, or not frequent enough to be monthly","Yes","Yes","No","Decently scared","Absolutely terrified","Master's Degree","6 - 10","$0 - $10,000","Introvert","Yes"
"2020/11/16 9:08:42 AM CST","94","Asexual","Male","Male","No","22","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","0","I have never had sex","No","No","Yes","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$80,001 - $120,000","Introvert","Yes"
"2020/11/16 9:09:23 AM CST","60","Heterosexual","Male","Male","No","22","Left","No","Very concerned","Marijuana;Psychedelics","Left the way it is","2 - 4","I have had sex, but not recently, or not frequent enough to be monthly","Yes","No","Yes","Somewhat scared","A little scared","Bachelor's Degree (4 year)","3 - 5","$0 - $10,000","Introvert","No"
"2020/11/16 9:10:31 AM CST","47","Bisexual","Female","Female","No","20","Left","Maybe","Very concerned","Marijuana","Lessened","2 - 4","I have had sex, but not recently, or not frequent enough to be monthly","Maybe","Yes","Yes","Somewhat scared","A little scared","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Ambivert","No"
"2020/11/16 9:11:33 AM CST","43","Homosexual","Female","Female","No","28","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","1","3 - 8 times","Yes","No","No","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","3 - 5","$80,001 - $120,000","Introvert","Yes"
"2020/11/16 9:12:19 AM CST","98","Heterosexual","Female","Female","No","18","Left","Maybe","Decently concerned","Marijuana","Increased","1","I have never had sex","Yes","No","No","Decently scared","Absolutely terrified","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Ambivert","Yes"
"2020/11/16 9:13:21 AM CST","68","Questioning","Female","Female","No","24","Left","No","Decently concerned","Marijuana;Psychedelics","Lessened","2 - 4","I have never had sex","No","No","No","A little scared","Not at all scared","Bachelor's Degree (4 year)","6 - 10","$30,001 - $50,000","Ambivert","No"
"2020/11/16 9:13:56 AM CST","57","Heterosexual","Male","Male","No","23","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","5 - 7","I have had sex, but not recently, or not frequent enough to be monthly","Maybe","No","No","Not at all scared","Not at all scared","Master's Degree","3 - 5","$30,001 - $50,000","Ambivert","Yes"
"2020/11/16 9:14:45 AM CST","50","Asexual","Female","Non-binary","Yes","24","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","5 - 7","I have had sex, but not recently, or not frequent enough to be monthly","Maybe","No","No","A little scared","Somewhat scared","Bachelor's Degree (4 year)","3 - 5","$0 - $10,000","Ambivert","Yes"
"2020/11/16 9:16:40 AM CST","100","Asexual","Female","Non-binary","No","20","Left","No","Very concerned","Marijuana","Increased","0","I have never had sex","No","No","No","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","1 - 2","$10,001 - $30,000","Introvert","Yes"
"2020/11/16 9:17:05 AM CST","33","Heterosexual","Male","Male","No","28","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","5 - 7","1 - 2 times","Yes","Yes","I don't know","Not at all scared","A little scared","Bachelor's Degree (4 year)","6 - 10","$10,001 - $30,000","Ambivert","Maybe"
"2020/11/16 9:17:09 AM CST","36","Heterosexual","Male","Male","No","30","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","3 - 8 times","Yes","Yes","No","Decently scared","Very scared","Master's Degree","6 - 10","$80,001 - $120,000","Ambivert","No"
"2020/11/16 9:17:15 AM CST","37","Heterosexual","Female","Female","No","20","Left","Yes","Very concerned","Marijuana;Psychedelics","Abolished","7 - 10","15 - 25 times","Yes","No","Yes","Somewhat scared","Absolutely terrified","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$10,001 - $30,000","Ambivert","Maybe"
"2020/11/16 9:18:34 AM CST","56","Questioning","Male","Male","No","18","Left","Maybe","Somewhat concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","3 - 8 times","Maybe","Yes","Yes","Not at all scared","Absolutely terrified","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Ambivert","No"
"2020/11/16 9:19:22 AM CST","91","Bisexual","Male","Female","Yes","18","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","5 - 7","I have never had sex","No","Yes","No","Not at all scared","Not Applicable","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Yes"
"2020/11/16 9:20:08 AM CST","41","Heterosexual","Female","Female","No","28","Center","No","Very concerned","Marijuana","Increased","2 - 4","3 - 8 times","Yes","No","No","Not at all scared","A little scared","Master's Degree","6 - 10","$120,001 - $160,000","Ambivert","Yes"
"2020/11/16 9:20:31 AM CST","65","Heterosexual","Male","Male","No","31","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","1","1 - 2 times","No","No","No","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","10+","$50,001 - $80,000","Ambivert","No"
"2020/11/16 9:23:31 AM CST","50","Heterosexual","Male","Male","No","22","Left","No","Very concerned","Marijuana","Lessened","5 - 7","3 - 8 times","Maybe","No","Yes","A little scared","Decently scared","Bachelor's Degree (4 year)","1 - 2","$30,001 - $50,000","Introvert","Maybe"
"2020/11/16 9:24:53 AM CST","37","Bisexual","Female","Female","No","25","Left","No","Somewhat concerned","Marijuana;Psychedelics","Lessened","1","9 - 15 times","Maybe","Yes","Yes","Not at all scared","Absolutely terrified","Bachelor's Degree (4 year)","3 - 5","$50,001 - $80,000","Introvert","No"
"2020/11/16 9:28:37 AM CST","91","Heterosexual","Male","Male","No","18","Center","No","Somewhat concerned","Marijuana","Left the way it is","5 - 7","I have never had sex","Maybe","No","I don't know","A little scared","Decently scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","No"
"2020/11/16 9:30:08 AM CST","69","Heterosexual","Male","Male","No","19","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Left the way it is","2 - 4","I have never had sex","Maybe","No","No","Not at all scared","Not at all scared","High School / GED Equivalent","1 - 2","$0 - $10,000","Ambivert","No"
"2020/11/16 9:31:06 AM CST","93","Heterosexual","Female","Female","No","19","Left","No","Somewhat concerned","Heroin & Other hard drugs","Left the way it is","5 - 7","I have never had sex","Yes","No","No","A little scared","Very scared","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Introvert","Yes"
"2020/11/16 9:31:50 AM CST","96","Heterosexual","Male","Male","No","20","Center","Yes","Decently concerned","Marijuana;Psychedelics","Highly increased","5 - 7","I have never had sex","No","No","No","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Ambivert","Maybe"
"2020/11/16 9:32:00 AM CST","58","Heterosexual","Male","Male","No","30","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","1 - 2 times","Maybe","No","No","A little scared","Decently scared","Bachelor's Degree (4 year)","10+","$10,001 - $30,000","Introvert","Maybe"
"2020/11/16 9:32:02 AM CST","99","Bisexual","Female","Female","No","18","Left","No","Very concerned","Marijuana","Lessened","0","I have never had sex","No","No","No","Somewhat scared","Somewhat scared","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Yes"
"2020/11/16 10:00:51 AM CST","44","Questioning","Female","Female","No","20","Center","No","Decently concerned","Marijuana;Psychedelics","Lessened","2 - 4","15 - 25 times","Yes","No","No","Not at all scared","A little scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$10,001 - $30,000","Ambivert","No"
"2020/11/16 10:02:55 AM CST","53","Bisexual","Female","Female","No","20","Left","Yes","Somewhat concerned","I don't think any of these drugs should be decriminalized","Left the way it is","1","I have had sex, but not recently, or not frequent enough to be monthly","Maybe","No","Yes","Very scared","Absolutely terrified","Bachelor's Degree (4 year)","1 - 2","$80,001 - $120,000","Introvert","No"
"2020/11/16 10:03:57 AM CST","44","Heterosexual","Female","Female","No","28","Left","No","Very concerned","Marijuana;Psychedelics","Lessened","1","3 - 8 times","No","No","I don't know","Not at all scared","A little scared","Bachelor's Degree (4 year)","3 - 5","$50,001 - $80,000","Introvert","Yes"
"2020/11/16 10:05:56 AM CST","95","Heterosexual","Female","Female","No","19","Right","Yes","Decently concerned","Marijuana;Psychedelics","Increased","0","I have never had sex","No","No","I don't know","Very scared","Not at all scared","Associate's Degree (2 year)","1 - 2","$10,001 - $30,000","Ambivert","Yes"
"2020/11/16 10:09:01 AM CST","55","Heterosexual","Female","Female","No","24","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","I have had sex, but not recently, or not frequent enough to be monthly","No","No","No","Not at all scared","Not Applicable","Master's Degree","1 - 2","$0 - $10,000","Introvert","Yes"
